Price,Year,Mileage,Make,Model,Usage_level
15998,2013,55121,MERCEDES-BENZ,C-CLASSC250,Medium
15999,2012,46659,MERCEDES-BENZ,C-CLASSC300,Medium
16998,2013,30913,MERCEDES-BENZ,C-CLASSC250,Medium
7988,2007,92133,MERCEDES-BENZ,C-CLASS4DR,High
7999,2007,85940,MERCEDES-BENZ,C-CLASS4DR,High
16995,2013,49708,MERCEDES-BENZ,C-CLASSC250,Medium
11999,2009,76205,MERCEDES-BENZ,C-CLASS4DR,Medium
12500,2013,92364,MERCEDES-BENZ,C-CLASSC250,High
15263,2012,55947,MERCEDES-BENZ,C-CLASSC300,Medium
14995,2012,57858,MERCEDES-BENZ,C-CLASSC250,Medium
10991,2009,75310,MERCEDES-BENZ,C-CLASS4DR,Medium
14913,2012,49944,MERCEDES-BENZ,C-CLASSC300,Medium
14877,2012,67574,MERCEDES-BENZ,C-CLASSC250,Medium
16000,2011,46333,MERCEDES-BENZ,C-CLASS4DR,Medium
10995,2012,99856,MERCEDES-BENZ,C-CLASSC250,High
12995,2012,76637,MERCEDES-BENZ,C-CLASSC250,Medium
14999,2013,67607,MERCEDES-BENZ,C-CLASSC250,Medium
13488,2012,72000,MERCEDES-BENZ,C-CLASSC250,Medium
12990,2011,74639,MERCEDES-BENZ,C-CLASS4DR,Medium
14454,2013,79082,MERCEDES-BENZ,C-CLASSC250,Medium
13995,2010,49226,MERCEDES-BENZ,C-CLASS4DR,Medium
10950,2010,85915,MERCEDES-BENZ,C-CLASS4DR,High
12594,2009,69276,MERCEDES-BENZ,C-CLASS4DR,Medium
13995,2012,85539,MERCEDES-BENZ,C-CLASSC250,High
13997,2011,71054,MERCEDES-BENZ,C-CLASS4DR,Medium
7444,2006,95200,MERCEDES-BENZ,C-CLASSC350,High
18709,2014,28528,MERCEDES-BENZ,C-CLASSC250,Medium
6990,2006,101053,MERCEDES-BENZ,C-CLASSC280,High
12990,2011,77658,MERCEDES-BENZ,C-CLASS4DR,Medium
15751,2010,42743,MERCEDES-BENZ,C-CLASS4DR,Medium
17750,2014,47916,MERCEDES-BENZ,C-CLASSC250,Medium
15922,2011,50200,MERCEDES-BENZ,C-CLASS4DR,Medium
14900,2012,59556,MERCEDES-BENZ,C-CLASSC250,Medium
10951,2009,81396,MERCEDES-BENZ,C-CLASS4DR,High
11991,2009,45200,MERCEDES-BENZ,CLK-CLASS2DR,Medium
10900,2011,100903,MERCEDES-BENZ,C-CLASS4DR,High
17959,2013,42180,MERCEDES-BENZ,C-CLASS4DR,Medium
9900,2008,87555,MERCEDES-BENZ,C-CLASS4DR,High
10988,2009,83117,MERCEDES-BENZ,C-CLASS4DR,High
13455,2013,97279,MERCEDES-BENZ,C-CLASSC250,High
9995,2010,105089,MERCEDES-BENZ,C-CLASS4DR,High
5920,2006,119944,MERCEDES-BENZ,C-CLASSC230,High
15991,2012,56785,MERCEDES-BENZ,C-CLASSC250,Medium
12995,2010,69968,MERCEDES-BENZ,C-CLASS4DR,Medium
18901,2013,36521,MERCEDES-BENZ,C-CLASSC250,Medium
6995,2007,116708,MERCEDES-BENZ,C-CLASS4DR,High
10874,2008,85909,MERCEDES-BENZ,C-CLASS4DR,High
14000,2010,60484,MERCEDES-BENZ,C-CLASS4DR,Medium
6500,2004,99744,MERCEDES-BENZ,C-CLASSC320,High
18277,2014,41889,MERCEDES-BENZ,C-CLASSC250,Medium
19656,2014,27537,MERCEDES-BENZ,C-CLASSC250,Medium
15998,2010,45679,MERCEDES-BENZ,C-CLASS4DR,Medium
15988,2011,54904,MERCEDES-BENZ,C-CLASS4DR,Medium
10995,2010,98413,MERCEDES-BENZ,C-CLASS4DR,High
8995,2009,113995,MERCEDES-BENZ,C-CLASS4DR,High
6990,2005,103833,MERCEDES-BENZ,C-CLASSC230,High
14937,2011,71750,MERCEDES-BENZ,C-CLASS4DR,Medium
8991,2009,119755,MERCEDES-BENZ,C-CLASS4DR,High
15995,2013,64635,MERCEDES-BENZ,C-CLASSC300,Medium
13900,2012,81582,MERCEDES-BENZ,C-CLASSC250,High
14987,2010,59830,MERCEDES-BENZ,C-CLASS4DR,Medium
18984,2014,54303,MERCEDES-BENZ,C-CLASSC250,Medium
18500,2013,35370,MERCEDES-BENZ,C-CLASSC250,Medium
18590,2014,42942,MERCEDES-BENZ,C-CLASSC250,Medium
13999,2010,64750,MERCEDES-BENZ,C-CLASS4DR,Medium
13995,2011,73443,MERCEDES-BENZ,C-CLASS4DR,Medium
18891,2012,31384,MERCEDES-BENZ,C-CLASSC250,Medium
18535,2014,56571,MERCEDES-BENZ,C-CLASSC250,Medium
10995,2010,101607,MERCEDES-BENZ,C-CLASS4DR,High
16960,2013,56593,MERCEDES-BENZ,C-CLASSC250,Medium
17900,2012,47108,MERCEDES-BENZ,C-CLASSC250,Medium
18995,2014,40341,MERCEDES-BENZ,C-CLASSC300,Medium
16995,2013,55895,MERCEDES-BENZ,C-CLASSC250,Medium
13900,2009,76631,MERCEDES-BENZ,C-CLASS4DR,Medium
19777,2013,28264,MERCEDES-BENZ,C-CLASSC250,Medium
17980,2014,53807,MERCEDES-BENZ,C-CLASSC250,Medium
15482,2012,66706,MERCEDES-BENZ,C-CLASSC250,Medium
18463,2013,52259,MERCEDES-BENZ,C-CLASSC300,Medium
18570,2013,38408,MERCEDES-BENZ,C-CLASSC250,Medium
19495,2014,35954,MERCEDES-BENZ,C-CLASSC250,Medium
15850,2012,72261,MERCEDES-BENZ,C-CLASSC300,Medium
12995,2010,80327,MERCEDES-BENZ,C-CLASS4DR,High
14991,2012,80723,MERCEDES-BENZ,C-CLASSC250,High
19900,2014,42660,MERCEDES-BENZ,C-CLASSC300,Medium
14995,2012,74498,MERCEDES-BENZ,C-CLASSC250,Medium
12900,2010,83095,MERCEDES-BENZ,C-CLASS4DR,High
13991,2008,52824,MERCEDES-BENZ,C-CLASS4DR,Medium
15900,2013,72882,MERCEDES-BENZ,C-CLASSC250,Medium
10950,2008,89496,MERCEDES-BENZ,C-CLASS4DR,High
9751,2012,144170,MERCEDES-BENZ,C-CLASSC300,High
18995,2014,44664,MERCEDES-BENZ,C-CLASSC250,Medium
13850,2011,81136,MERCEDES-BENZ,C-CLASS4DR,High
17999,2013,53450,MERCEDES-BENZ,C-CLASSC250,Medium
20000,2014,42067,MERCEDES-BENZ,C-CLASSC250,Medium
10641,2008,100004,MERCEDES-BENZ,C-CLASS4DR,High
15723,2010,50605,MERCEDES-BENZ,C-CLASS4DR,Medium
12423,2009,83844,MERCEDES-BENZ,C-CLASS4DR,High
8995,2009,123378,MERCEDES-BENZ,C-CLASS4DR,High
17691,2011,37405,MERCEDES-BENZ,C-CLASS4DR,Medium
11999,2011,104672,MERCEDES-BENZ,C-CLASS4DR,High
18862,2012,31819,MERCEDES-BENZ,C-CLASSC250,Medium
17999,2013,50000,MERCEDES-BENZ,C-CLASSC250,Medium
18989,2014,51546,MERCEDES-BENZ,C-CLASSC250,Medium
13381,2009,77699,MERCEDES-BENZ,C-CLASS4DR,Medium
16991,2013,63031,MERCEDES-BENZ,C-CLASSC250,Medium
19990,2013,26921,MERCEDES-BENZ,C-CLASSC250,Medium
3999,2003,134105,MERCEDES-BENZ,C-CLASSC240,High
5600,2007,149670,MERCEDES-BENZ,C-CLASS4DR,High
15790,2011,61800,MERCEDES-BENZ,C-CLASS4DR,Medium
21990,2014,37027,MERCEDES-BENZ,C-CLASSC250,Medium
21968,2014,29999,MERCEDES-BENZ,C-CLASSC250,Medium
22170,2014,23913,MERCEDES-BENZ,C-CLASSC250,Low
17000,2012,56528,MERCEDES-BENZ,C-CLASSC250,Medium
18980,2014,46477,MERCEDES-BENZ,C-CLASSC250,Medium
13971,2009,80939,MERCEDES-BENZ,C-CLASS4DR,High
23750,2014,22342,MERCEDES-BENZ,C-CLASSC300,Low
20839,2014,29949,MERCEDES-BENZ,C-CLASSC300,Medium
5595,2002,71546,MERCEDES-BENZ,CLK-CLASSCLK320,Medium
16995,2012,59938,MERCEDES-BENZ,C-CLASSC300,Medium
19899,2014,53172,MERCEDES-BENZ,C-CLASSC300,Medium
4550,2005,150120,MERCEDES-BENZ,C-CLASSC230,High
16991,2011,72463,MERCEDES-BENZ,GLK-CLASSRWD,Medium
20463,2014,36806,MERCEDES-BENZ,C-CLASSC300,Medium
14388,2009,75269,MERCEDES-BENZ,C-CLASS4DR,Medium
14988,2010,72544,MERCEDES-BENZ,C-CLASS4DR,Medium
15990,2012,73900,MERCEDES-BENZ,C-CLASSC300,Medium
20994,2014,31131,MERCEDES-BENZ,C-CLASSC250,Medium
12000,2010,105242,MERCEDES-BENZ,C-CLASS4DR,High
18988,2014,55705,MERCEDES-BENZ,C-CLASSC250,Medium
20941,2014,32642,MERCEDES-BENZ,C-CLASSC300,Medium
20230,2014,37354,MERCEDES-BENZ,C-CLASSC250,Medium
8977,2008,86508,MERCEDES-BENZ,CLK-CLASS2DR,High
17789,2011,48747,MERCEDES-BENZ,GLK-CLASS4MATIC,Medium
7991,2008,142163,MERCEDES-BENZ,C-CLASS4DR,High
20777,2013,32392,MERCEDES-BENZ,C-CLASSC250,Medium
21920,2014,34330,MERCEDES-BENZ,C-CLASSC250,Medium
19870,2013,39157,MERCEDES-BENZ,C-CLASSC250,Medium
22988,2014,21562,MERCEDES-BENZ,C-CLASSC250,Low
10950,2008,104284,MERCEDES-BENZ,C-CLASS4DR,High
21400,2014,39873,MERCEDES-BENZ,C-CLASSC250,Medium
17868,2012,55742,MERCEDES-BENZ,C-CLASSC300,Medium
13995,2010,85463,MERCEDES-BENZ,C-CLASS4DR,High
12870,2011,119948,MERCEDES-BENZ,C-CLASS4DR,High
20891,2014,45786,MERCEDES-BENZ,C-CLASSC250,Medium
17987,2010,38820,MERCEDES-BENZ,C-CLASS4DR,Medium
15780,2011,72959,MERCEDES-BENZ,GLK-CLASSRWD,Medium
1991,2002,172635,MERCEDES-BENZ,C-CLASSC240,High
6988,2004,82439,MERCEDES-BENZ,CLK-CLASSCLK320,High
4995,2003,137127,MERCEDES-BENZ,C-CLASSC320,High
9491,2006,70376,MERCEDES-BENZ,CLK-CLASSCLK500,Medium
20997,2013,36165,MERCEDES-BENZ,C-CLASSC250,Medium
18000,2013,68429,MERCEDES-BENZ,C-CLASSC250,Medium
19925,2013,62272,MERCEDES-BENZ,C-CLASSC300,Medium
23000,2014,24799,MERCEDES-BENZ,C-CLASSC250,Low
13800,2011,99566,MERCEDES-BENZ,GLK-CLASSRWD,High
22457,2014,35443,MERCEDES-BENZ,C-CLASSC250,Medium
19750,2014,70510,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
20996,2014,35915,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
16743,2012,76701,MERCEDES-BENZ,C-CLASSC250,Medium
15995,2012,85736,MERCEDES-BENZ,C-CLASSC250,High
18777,2013,66450,MERCEDES-BENZ,C-CLASSC300,Medium
21500,2014,35416,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
14995,2010,79561,MERCEDES-BENZ,GLK-CLASSRWD,Medium
15634,2009,71290,MERCEDES-BENZ,C-CLASS4DR,Medium
12500,2009,103619,MERCEDES-BENZ,C-CLASS4DR,High
6990,2006,105625,MERCEDES-BENZ,CLK-CLASSCLK350,High
17422,2010,59262,MERCEDES-BENZ,GLK-CLASSRWD,Medium
20933,2014,39918,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
18500,2012,65467,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
16349,2010,65567,MERCEDES-BENZ,GLK-CLASSRWD,Medium
9800,2009,99662,MERCEDES-BENZ,CLK-CLASS2DR,High
19963,2012,58056,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
20530,2014,53719,MERCEDES-BENZ,C-CLASSC250,Medium
19551,2011,49809,MERCEDES-BENZ,GLK-CLASSRWD,Medium
18950,2013,63211,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
20900,2014,44833,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22844,2013,42357,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
21988,2015,40440,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22500,2014,32512,MERCEDES-BENZ,C-CLASSC300,Medium
21441,2012,43160,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
22620,2014,43536,MERCEDES-BENZ,C-CLASSC250,Medium
22450,2015,46711,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24000,2014,23267,MERCEDES-BENZ,CLA-CLASSCLA250,Low
23737,2014,20483,MERCEDES-BENZ,C-CLASSC250,Low
19988,2012,61835,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
21999,2014,42000,MERCEDES-BENZ,C-CLASSC250,Medium
20995,2014,54128,MERCEDES-BENZ,C-CLASSC300,Medium
23988,2014,28069,MERCEDES-BENZ,C-CLASSC250,Medium
25990,2015,3605,MERCEDES-BENZ,C-CLASSC250,Low
19951,2010,39334,MERCEDES-BENZ,GLK-CLASS4MATIC,Medium
7995,2008,76360,MERCEDES-BENZ,R-CLASS4DR,Medium
6485,2008,178318,MERCEDES-BENZ,C-CLASS4DR,High
18980,2012,63731,MERCEDES-BENZ,C-CLASSC350,Medium
19981,2012,49908,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
23480,2014,27281,MERCEDES-BENZ,C-CLASSC250,Medium
24968,2013,14747,MERCEDES-BENZ,GLK-CLASSGLK350,Low
24880,2015,19189,MERCEDES-BENZ,C-CLASSC250,Low
22480,2014,35753,MERCEDES-BENZ,C-CLASSC250,Medium
15995,2012,100602,MERCEDES-BENZ,GLK-CLASSGLK350,High
22524,2014,36056,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22377,2014,48910,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
23628,2014,41328,MERCEDES-BENZ,C-CLASSC250,Medium
18998,2012,73202,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
23649,2014,35167,MERCEDES-BENZ,C-CLASSC300,Medium
17998,2012,78870,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
25996,2014,22763,MERCEDES-BENZ,GLK-CLASSGLK350,Low
22997,2014,44825,MERCEDES-BENZ,C-CLASSC250,Medium
10995,2006,90188,MERCEDES-BENZ,CLK-CLASSCLK350,High
15791,2010,89988,MERCEDES-BENZ,GLK-CLASS4MATIC,High
8000,2008,143610,MERCEDES-BENZ,CLK-CLASS2DR,High
19995,2011,58199,MERCEDES-BENZ,GLK-CLASS4MATIC,Medium
18998,2012,69734,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
17980,2013,90989,MERCEDES-BENZ,GLK-CLASSGLK350,High
24655,2014,33690,MERCEDES-BENZ,C-CLASSC250,Medium
22995,2014,37040,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24967,2014,28719,MERCEDES-BENZ,C-CLASSC250,Medium
24443,2014,30870,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
23880,2014,33115,MERCEDES-BENZ,C-CLASSC250,Medium
19976,2011,53026,MERCEDES-BENZ,GLK-CLASS4MATIC,Medium
23495,2014,32774,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
23127,2014,44705,MERCEDES-BENZ,C-CLASSC250,Medium
22993,2014,61663,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
26500,2015,17796,MERCEDES-BENZ,CLA-CLASSCLA250,Low
22992,2014,51415,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24238,2015,53704,MERCEDES-BENZ,C-CLASSC250,Medium
22980,2013,49535,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
22880,2013,41439,MERCEDES-BENZ,C-CLASSC350,Medium
20995,2014,76922,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
23868,2014,47949,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
24480,2014,27203,MERCEDES-BENZ,C-CLASSC250,Medium
24401,2014,37953,MERCEDES-BENZ,C-CLASSC250,Medium
24000,2014,31885,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24888,2015,44655,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
25997,2015,18699,MERCEDES-BENZ,CLA-CLASSCLA250,Low
24300,2014,49277,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
24995,2015,41360,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
21990,2014,59155,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24495,2014,28990,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
25997,2015,30692,MERCEDES-BENZ,C-CLASSC300,Medium
21812,2012,47831,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
24497,2013,45338,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
26578,2015,21259,MERCEDES-BENZ,CLA-CLASSCLA250,Low
23998,2014,41371,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22230,2014,53607,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22990,2012,34960,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
24500,2014,43587,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
21995,2014,61628,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
26918,2015,23143,MERCEDES-BENZ,CLA-CLASSCLA250,Low
25995,2015,22535,MERCEDES-BENZ,CLA-CLASSCLA250,Low
23995,2011,15784,MERCEDES-BENZ,GLK-CLASS4MATIC,Low
26108,2015,36136,MERCEDES-BENZ,C-CLASSC300,Medium
25500,2014,28053,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
25899,2014,27434,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
26589,2015,19760,MERCEDES-BENZ,GLK-CLASSGLK350,Low
22995,2013,48554,MERCEDES-BENZ,C-CLASSC350,Medium
21377,2013,65365,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
22979,2014,65852,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
21994,2012,50052,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
26934,2015,24861,MERCEDES-BENZ,CLA-CLASSCLA250,Low
26888,2014,14189,MERCEDES-BENZ,CLA-CLASSCLA250,Low
27644,2015,17728,MERCEDES-BENZ,CLA-CLASSCLA250,Low
21942,2013,69165,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
22762,2013,53703,MERCEDES-BENZ,C-CLASSC250,Medium
27000,2015,14021,MERCEDES-BENZ,CLA-CLASSCLA250,Low
25755,2015,34910,MERCEDES-BENZ,C-CLASSC300,Medium
25342,2014,31087,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
22500,2012,47144,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
27887,2014,10394,MERCEDES-BENZ,CLA-CLASSCLA250,Low
26989,2015,19533,MERCEDES-BENZ,GLK-CLASSGLK350,Low
25982,2015,42695,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
28961,2015,7023,MERCEDES-BENZ,C-CLASSC250,Low
25925,2014,22196,MERCEDES-BENZ,CLA-CLASSCLA250,Low
26995,2015,17930,MERCEDES-BENZ,CLA-CLASSCLA250,Low
25995,2014,21405,MERCEDES-BENZ,CLA-CLASSCLA250,Low
22986,2013,52597,MERCEDES-BENZ,GLK-CLASSGLK250,Medium
30800,2016,16812,MERCEDES-BENZ,C-CLASSC300,Low
25480,2014,25075,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
11888,2009,74010,MERCEDES-BENZ,E-CLASS4DR,Medium
23995,2014,48363,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
27486,2015,27012,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
27393,2015,33528,MERCEDES-BENZ,C-CLASSC300,Medium
29995,2016,4427,MERCEDES-BENZ,C-CLASSC300,Low
25943,2015,36134,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
25950,2014,30176,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
28900,2015,29212,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
26889,2014,39324,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
22689,2016,15181,MERCEDES-BENZ,CLACLA250,Low
27988,2015,21369,MERCEDES-BENZ,CLA-CLASSCLA250,Low
6690,2001,72747,MERCEDES-BENZ,E-CLASSE430,Medium
25963,2015,54385,MERCEDES-BENZ,C-CLASSC300,Medium
26990,2014,28038,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
24980,2015,51111,MERCEDES-BENZ,C-CLASSC300,Medium
31600,2016,13389,MERCEDES-BENZ,C-CLASSC300,Low
6888,2006,166253,MERCEDES-BENZ,CLK-CLASSCLK350,High
27980,2015,27564,MERCEDES-BENZ,C-CLASSC300,Medium
8000,2008,125254,MERCEDES-BENZ,R-CLASS4DR,High
26588,2014,34283,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
25995,2014,29630,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
27989,2015,18349,MERCEDES-BENZ,GLK-CLASSGLK350,Low
25230,2015,44903,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
26991,2015,34099,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
25000,2014,46660,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
28289,2015,15680,MERCEDES-BENZ,GLK-CLASSGLK350,Low
26985,2015,45644,MERCEDES-BENZ,C-CLASSC300,Medium
26495,2015,39809,MERCEDES-BENZ,C-CLASSC300,Medium
2491,2006,158972,MERCEDES-BENZ,E-CLASSE350,High
27995,2015,35460,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
26662,2015,39049,MERCEDES-BENZ,C-CLASSC300,Medium
14353,2011,70126,MERCEDES-BENZ,C-CLASS4DR,Medium
25459,2014,42868,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
27691,2015,34600,MERCEDES-BENZ,C-CLASSC300,Medium
15497,2011,57165,MERCEDES-BENZ,C-CLASS4DR,Medium
29030,2015,18676,MERCEDES-BENZ,GLK-CLASSGLK350,Low
25900,2014,38453,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
9995,2009,89181,MERCEDES-BENZ,E-CLASS4DR,High
10988,2009,77570,MERCEDES-BENZ,E-CLASS4DR,Medium
15762,2011,55819,MERCEDES-BENZ,C-CLASS4DR,Medium
29991,2016,25195,MERCEDES-BENZ,C-CLASSC300,Medium
26955,2014,30724,MERCEDES-BENZ,C-CLASSC350,Medium
29249,2015,8547,MERCEDES-BENZ,GLK-CLASSGLK350,Low
26988,2014,27182,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
8888,2007,95826,MERCEDES-BENZ,E-CLASS4DR,High
27956,2014,28127,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
28980,2015,11597,MERCEDES-BENZ,C-CLASSC250,Low
13490,2008,64549,MERCEDES-BENZ,E-CLASS4DR,Medium
30999,2017,20283,MERCEDES-BENZ,C-CLASSC,Low
6991,2003,84200,MERCEDES-BENZ,E-CLASSE320,High
26230,2015,45880,MERCEDES-BENZ,C-CLASSC300,Medium
28489,2015,20412,MERCEDES-BENZ,GLK-CLASSGLK350,Low
11950,2009,70151,MERCEDES-BENZ,E-CLASS4DR,Medium
28480,2015,19970,MERCEDES-BENZ,C-CLASSC300,Low
28990,2015,17803,MERCEDES-BENZ,C-CLASSC300,Low
27990,2014,19014,MERCEDES-BENZ,GLK-CLASSGLK350,Low
5949,2006,123348,MERCEDES-BENZ,C-CLASSC280,High
11850,2008,73610,MERCEDES-BENZ,E-CLASS4DR,Medium
7995,2006,93453,MERCEDES-BENZ,E-CLASSE350,High
8995,2007,90085,MERCEDES-BENZ,E-CLASS4DR,High
29230,2016,21165,MERCEDES-BENZ,C-CLASSC300,Low
27989,2015,29251,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
17287,2008,100376,MERCEDES-BENZ,C-CLASS4DR,High
13998,2010,70751,MERCEDES-BENZ,C-CLASS4DR,Medium
27696,2015,35890,MERCEDES-BENZ,C-CLASSC300,Medium
32900,2016,11487,MERCEDES-BENZ,C-CLASSC300,Low
25000,2013,69016,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
26935,2015,44210,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
29500,2015,23939,MERCEDES-BENZ,C-CLASSC300,Low
32946,2017,8939,MERCEDES-BENZ,C-CLASSC,Low
10598,2007,79597,MERCEDES-BENZ,E-CLASS4DR,Medium
5988,2003,95334,MERCEDES-BENZ,E-CLASSE320,High
7477,2008,121081,MERCEDES-BENZ,E-CLASS4DR,High
32922,2017,5196,MERCEDES-BENZ,C-CLASSC,Low
29991,2015,15715,MERCEDES-BENZ,C-CLASSC300,Low
32800,2016,15926,MERCEDES-BENZ,C-CLASSC300,Low
29931,2015,24273,MERCEDES-BENZ,C-CLASSC300,Low
27900,2014,55693,MERCEDES-BENZ,GLK-CLASSGLK350,Medium
8990,2008,117380,MERCEDES-BENZ,E-CLASS4DR,High
17996,2011,38474,MERCEDES-BENZ,C-CLASS4DR,Medium
32914,2017,6488,MERCEDES-BENZ,C-CLASSC,Low
26980,2015,39327,MERCEDES-BENZ,CLA-CLASSCLA250,Medium
